"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","MSZoning_R","Street_R","Alley_R","LotShape_R","LandContour_R","Utilities_R","LotConfig_R","LandSlope_R","Neighborhood_R","Condition1_R","Condition2_R","BldgType_R","HouseStyle_R","RoofStyle_R","RoofMatl_R","Exterior1st_R","Exterior2nd_R","MasVnrType_R","ExterQual_R","ExterCond_R","Foundation_R","BsmtQual_R","BsmtCond_R","BsmtExposure_R","BsmtFinType1_R","BsmtFinType2_R","Heating_R","HeatingQC_R","CentralAir_R","Electrical_R","KitchenQual_R","Functional_R","FireplaceQu_R","GarageType_R","GarageFinish_R","GarageQual_R","GarageCond_R","PavedDrive_R","PoolQC_R","Fence_R","MiscFeature_R","SaleType_R","SaleCondition_R","MSZoning_C","Street_C","Alley_C","LotShape_C","LandContour_C","Utilities_C","LotConfig_C","LandSlope_C","Neighborhood_C","Condition1_C","Condition2_C","BldgType_C","HouseStyle_C","RoofStyle_C","RoofMatl_C","Exterior1st_C","Exterior2nd_C","MasVnrType_C","ExterQual_C","ExterCond_C","Foundation_C","BsmtQual_C","BsmtCond_C","BsmtExposure_C","BsmtFinType1_C","BsmtFinType2_C","Heating_C","HeatingQC_C","CentralAir_C","Electrical_C","KitchenQual_C","Functional_C","FireplaceQu_C","GarageType_C","GarageFinish_C","GarageQual_C","GarageCond_C","PavedDrive_C","PoolQC_C","Fence_C","MiscFeature_C","SaleType_C","SaleCondition_C","YrBltAndRemod","TotalSF","Total_sqr_footage","Total_Bathrooms","Total_porch_sf"
"853","80","RL",80,14.6419361593869,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,4.67950029371714,1964,1964,"Gable","CompShg","MetalSd","HdBoard","BrkFace",15.0926664230989,"TA","Gd","CBlock","TA","TA","Gd","Rec",122.811142475892,"Unf",0,66.43673229589,537.783072931381,"GasA","TA","Y","SBrkr",6.33720599753407,0,0,8.1431186070848,0,0,1,1.06883651632936,3,0.750956851539637,"TA",2.13736935538079,"Typ",0.903334070668931,"Fa","Attchd",1964,"RFn",2,645,"TA","TA","Y",40.5063979605439,0,0,0,0,0,"None","MnPrv","None",0,"8","2009","WD","Normal",11.970356641103,4,2,0,0.78174567719594,0.888575538839921,2,1.32775594936095,0.429656418517716,11,5,5,5,5,0.517951725692616,0.507818748023065,5,10,2.96939576428487,1.24785385364991,3,3,2,3,1.44195296880716,1,5,6,3,2,5,2,7,2,5,2,3,5,3,0,3.16585138931192,0,2.30690385500519,5,1149,1452,0,483,1311,1457,262,1380,10.8378960723203,1260,1444,1218,65,1141,1433,220,207,445,906,146,634,649,1309,132,133,1254,1426,428,1363,1332,735,1358,33,869,422,1309,1324,1338,0,9.98802284679122,0,1267,1198,3928,35.6051473237987,11.7393626079221,1.5,37.56617880865
"854","20","RL",102,15.5585577488191,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,3.28009994627424,1955,1974,"Hip","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","CBlock","TA","TA","Mn","ALQ",79.3409403796059,"Rec",13.2571941723739,51.8899599812012,796.217413966941,"GasA","TA","Y","SBrkr",6.49314741651993,0,0,8.40313789455003,0.993439755709873,0,1,1.06883651632936,3,0.750956851539637,"TA",1.9965772716641,"Typ",0.903334070668931,"Gd","Attchd",1955,"Unf",2,454,"TA","TA","Y",0,31.6925880693042,0,0,31.4726643528316,0,"None","None","None",0,"7","2006","WD","Abnorml",12.043559598368,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,7,5,5,5,6,0.590519647936442,0.507818748023065,6,11,1.98439706006336,1.24785385364991,4,3,2,3,1.01876002303482,4,3,6,3,2,5,2,7,4,5,1,3,5,3,0,0,0,2.30690385500519,2,1149,1452,0,925,1311,1457,1051,1380,7.42024813321294,1260,1444,1218,726,284,1433,206,142,864,906,1280,634,649,1309,114,220,54,1426,428,1363,1332,735,1358,378,869,605,1309,1324,1338,0,0,0,1267,101,3929,39.7908118094145,12.7930065205128,2.5,90.3444108697227
"855","20","RL",50,13.3862415572476,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6.00003250391683,1962,2010,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",137.218349381811,"Unf",0,52.6372687128146,501.188601754912,"GasA","Ex","Y","SBrkr",6.08802357705713,0,0,7.73527712589717,0.993439755709873,0,1,1.06883651632936,3,0.750956851539637,"TA",1.9965772716641,"Typ",0,"None","Detchd",1962,"Unf",1,260,"TA","TA","Y",0,15.9239319453965,0,0,0,0,"None","None","None",0,"4","2010","WD","Normal",11.7519502394255,4,2,0,0.78174567719594,0.888575538839921,2,1.32775594936095,0.429656418517716,7,5,5,5,6,0.517951725692616,0.507818748023065,9,10,1.98439706006336,1.24785385364991,3,3,2,3,0.660769284439014,4,5,6,5,2,5,2,7,0,2,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,483,1311,1457,262,1380,7.42024813321294,1260,1444,1218,726,1141,1433,222,207,864,906,146,634,649,1309,953,220,1254,1426,739,1363,1332,735,1358,0,387,605,1309,1324,1338,0,0,0,1267,1198,3972,33.0561986686477,11.3649654426337,2.5,26.4716269930707
"856","80","RL",57,14.4191927717474,"Pave","None","IR1","Low","AllPub","Inside","Mod","CollgCr","Norm","Norm","1Fam","SLvl",6,4.67950029371714,1978,1978,"Gable","CompShg","Plywood","HdBoard","None",0,"TA","TA","CBlock","Gd","Gd","Gd","GLQ",113.504827775081,"LwQ",10.5362245907367,0,458.652488319912,"GasA","TA","Y","SBrkr",6.07768820126038,0,0,7.71856027707245,0.993439755709873,0,1,0,3,0.750956851539637,"TA",1.83465857242314,"Typ",0,"None","Detchd",1981,"Unf",2,576,"TA","Fa","Y",0,0,6.70600982587059,0,0,0,"None","MnPrv","None",0,"10","2008","WD","Normal",11.8981946684588,4,2,0,0.78174567719594,1.06347696371939,2,0.678301360238875,0.536068741124469,17,5,5,5,5,0.517951725692616,0.507818748023065,10,10,1.98439706006336,1.24785385364991,4,3,3,4,1.44195296880716,6,2,6,3,2,5,2,7,0,2,1,3,2,3,0,3.16585138931192,0,2.30690385500519,5,1149,1452,0,483,36,1457,1051,65,9.48613879458928,1260,1444,1218,65,1141,1433,108,207,864,906,1280,634,618,65,132,416,46,1426,428,1363,1332,735,1358,0,387,605,1309,35,1338,0,9.98802284679122,0,1267,1198,3956,32.4081821386651,11.6906499211162,2,12.7293535852831
"857","60","RL",65,13.7461363691313,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,3.99151663325503,1994,1995,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,75.7369788786368,354.998940902537,"GasA","Gd","Y","SBrkr",5.78613468973543,932.873905640895,0,8.17380238830703,0,0,2,1.06883651632936,3,0.750956851539637,"TA",1.9965772716641,"Typ",0.903334070668931,"TA","Attchd",1994,"Fin",2,343,"TA","TA","Y",0,9.10543827831633,0,0,0,0,"None","None","None",0,"3","2009","WD","Normal",12.0668163253066,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,15,5,5,5,7,0.517951725692616,0.507818748023065,9,10,1.98439706006336,1.24785385364991,4,6,3,3,0.660769284439014,5,5,6,4,2,5,2,7,3,5,3,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,7.59706523758155,1260,1444,1218,443,1141,1433,222,207,864,906,1280,645,618,1309,953,430,1254,1426,241,1363,1332,735,1358,313,869,350,1309,1324,1338,0,0,0,1267,1198,3989,33.6212646936372,11.0631852128187,2.5,13.2254621313813
"858","20","RL",80,14.2982615070228,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,3.99151663325503,1976,1976,"Gable","CompShg","HdBoard","HdBoard","BrkFace",19.1050557928289,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,98.2530800650033,522.264277368183,"GasA","TA","Y","SBrkr",6.29703597816341,0,0,8.07674134934573,0,0,2,0,3,0.750956851539637,"TA",1.9965772716641,"Typ",0.903334070668931,"TA","Attchd",1976,"RFn",2,479,"TA","TA","Y",0,0,0,0,0,0,"None","MnPrv","None",0,"6","2009","WD","Family",11.9316423787541,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,14,5,5,5,6,0.517951725692616,0.507818748023065,9,10,2.96939576428487,1.24785385364991,4,3,3,3,0.660769284439014,5,5,6,3,2,5,2,7,3,5,2,3,5,3,0,3.16585138931192,0,2.30690385500519,3,1149,1452,0,925,1311,1457,1051,1380,7.38380387294813,1260,1444,1218,726,1141,1433,222,207,445,906,1280,634,618,1309,953,430,1254,1426,428,1363,1332,735,1358,313,869,422,1309,1324,1338,0,9.98802284679122,0,1267,20,3952,35.0561395584198,10.8939473342298,2,0
"859","60","RL",120,14.4313810077283,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","PosA","Norm","1Fam","2Story",6,5.3480401495633,1968,1984,"Gable","CompShg","HdBoard","HdBoard","BrkFace",20.5093678833367,"TA","TA","CBlock","TA","TA","Mn","BLQ",131.231889132128,"Unf",0,56.9747300391772,507.102187930825,"GasA","TA","Y","SBrkr",6.37130144355081,1384.1584648451,0,8.9080548715228,0.993439755709873,0,2,1.06883651632936,4,0.750956851539637,"Gd",2.37375281692154,"Typ",0.903334070668931,"Gd","Attchd",1968,"Unf",2,619,"TA","TA","Y",0,12.4900435886419,0,0,26.3831933658557,0,"None","None","None",0,"8","2006","WD","Normal",12.4292201968364,4,2,0,0.78174567719594,0.888575538839921,2,1.32775594936095,0.429656418517716,14,9,5,5,7,0.517951725692616,0.507818748023065,9,10,2.96939576428487,1.24785385364991,4,3,2,3,1.01876002303482,2,5,6,3,2,5,3,7,4,5,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,483,1311,1457,262,1380,7.38380387294813,8,1444,1218,443,1141,1433,222,207,445,906,1280,634,649,1309,114,148,1254,1426,428,1363,1332,586,1358,378,869,605,1309,1324,1338,0,0,0,1267,1198,3952,40.4258454928071,12.8688256026245,3.5,50.4293747006272
"860","50","RL",55,13.6109188546805,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",7,6.00003250391683,1918,1998,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,88.4308724768626,446.644083343873,"GasA","Gd","Y","SBrkr",5.98764420800281,607.540529122901,0,8.12662443620817,0,0,1,1.06883651632936,3,0.750956851539637,"Gd",2.13736935538079,"Typ",0.903334070668931,"Gd","Detchd",1925,"Unf",1,216,"TA","TA","Y",0,24.1918485870929,0,0,0,0,"None","GdPrv","None",0,"6","2007","WD","Normal",12.1545214231452,4,2,0,0.556413567999529,0.888575538839921,2,1.32775594936095,0.429656418517716,18,5,5,5,3,0.517951725692616,0.507818748023065,6,5,1.98439706006336,1.62941712868699,4,2,2,3,0.660769284439014,5,5,6,4,2,5,3,7,4,2,1,3,5,3,0,4.26524885211216,0,2.30690385500519,5,1149,1452,0,925,1311,1457,262,1380,6.46541298088798,1260,1444,1218,154,1141,1433,206,197,864,488,1280,146,649,1309,953,430,1254,1426,241,1363,1332,586,1358,378,387,605,1309,1324,1338,0,7.0261648378525,0,1267,1198,3916,34.4384475859649,10.9807986550699,1.5,45.0595934399106
"861","190","RL",75,14.5512769849746,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","2fmCon","1Story",5,3.28009994627424,1965,1965,"Hip","CompShg","Plywood","HdBoard","None",0,"TA","TA","PConc","TA","TA","Mn","BLQ",163.228458580127,"Unf",0,35.5033941637912,500.765827072392,"GasA","Ex","Y","SBrkr",6.0872901383772,0,0,7.73409031596057,0.993439755709873,0,1,1.06883651632936,3,0.750956851539637,"TA",1.9965772716641,"Typ",0,"None","Attchd",1965,"Unf",2,504,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"4","2010","WD","Normal",11.7867697351338,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,7,5,5,1,6,0.590519647936442,0.507818748023065,10,10,1.98439706006336,1.24785385364991,4,6,2,3,1.01876002303482,2,5,6,5,2,5,2,7,0,5,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,7.42024813321294,1260,1444,31,726,284,1433,108,207,864,906,1280,645,649,1309,114,148,1254,1426,739,1363,1332,735,1358,0,869,605,1309,1324,1338,0,0,0,1267,1198,3930,33.0450404204533,11.5903020278228,2.5,0
"862","20","RL",81,14.1346995599223,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,3.99151663325503,1984,1985,"Hip","CompShg","HdBoard","Plywood","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",85.1969473442105,"Unf",0,75.7369788786368,501.188601754912,"GasA","TA","Y","SBrkr",6.12866270015855,0,0,7.80116083255854,0,0,2,0,3,0.750956851539637,"TA",1.9965772716641,"Typ",0,"None","Attchd",1986,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,"None","GdPrv","None",0,"5","2010","WD","Normal",11.9316423787541,4,2,0,0.556413567999529,0.888575538839921,2,1.32775594936095,0.429656418517716,13,5,5,5,6,0.590519647936442,0.507818748023065,9,11,1.98439706006336,1.24785385364991,4,6,3,3,0.660769284439014,6,5,6,3,2,5,2,7,0,5,1,3,5,3,0,4.26524885211216,0,2.30690385500519,5,1149,1452,0,925,1311,1457,262,1380,6.82887757610456,1260,1444,1218,726,284,1433,222,142,864,906,1280,645,618,1309,953,416,1254,1426,428,1363,1332,735,1358,0,869,605,1309,1324,1338,0,7.0261648378525,0,1267,1198,3969,33.3711925841963,10.9944720341579,2,0
"863","20","RL",70,13.6927296379755,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3.99151663325503,1959,1959,"Hip","CompShg","BrkFace","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",203.637754615535,"Unf",0,0,546.562881444155,"GasA","TA","Y","SBrkr",6.16320769453922,0,0,7.85735661233575,0.993439755709873,0,1,0,3,0.750956851539637,"TA",1.9965772716641,"Typ",0,"None","Attchd",1959,"Unf",1,672,"TA","TA","Y",0,0,0,0,0,0,"None","GdPrv","None",0,"7","2009","WD","Normal",11.7943454715497,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,5,6,0.590519647936442,0.507818748023065,11,11,1.98439706006336,1.24785385364991,4,3,2,3,0.660769284439014,2,5,6,3,2,5,2,7,0,5,1,3,5,3,0,4.26524885211216,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,10.8378960723203,1260,1444,1218,726,284,1433,50,142,864,906,1280,634,649,1309,953,148,1254,1426,428,1363,1332,735,1358,0,869,605,1309,1324,1338,0,7.0261648378525,0,1267,1198,3918,34.2207425867793,12.0425198193687,2,0
"864","20","FV",72,13.8824670014306,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,3.99151663325503,2007,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,112.529737651948,639.052480412856,"GasA","Ex","Y","SBrkr",6.29813652501201,0,0,8.07855664167204,0,0,2,0,3,0.750956851539637,"Gd",1.9965772716641,"Typ",0,"None","Attchd",2008,"Fin",2,529,"TA","TA","Y",0,18.509496496396,0,0,0,0,"None","None","None",0,"5","2008","New","Partial",12.4315375005331,5,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,20,5,5,5,6,0.517951725692616,0.507818748023065,12,13,1.98439706006336,1.62941712868699,4,6,4,3,0.660769284439014,5,5,6,5,2,5,3,7,0,5,3,3,5,3,0,0,0,3.19747678398438,6,65,1452,0,925,1311,1457,1051,1380,7.83086370369671,1260,1444,1218,726,1141,1433,515,504,864,488,1280,645,119,1309,953,430,1254,1426,739,1363,1332,586,1358,0,869,350,1309,1324,1338,0,0,0,120,123,4015,36.4175044775024,10.897103269529,2,32.0186989738647
"865","20","RL",64,13.9106231184508,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,4.67950029371714,1970,1970,"Gable","CompShg","MetalSd","MetalSd","BrkFace",12.3361760136287,"TA","TA","CBlock","TA","TA","No","BLQ",161.429600010497,"Unf",0,32.8267678784972,485.087280297998,"GasA","TA","Y","SBrkr",6.05962512305006,0,0,7.68938194127443,0.993439755709873,0,1,0,3,0.750956851539637,"TA",1.83465857242314,"Typ",0,"None","Detchd",1973,"Unf",2,902,"TA","TA","Y",0,0,0,0,0,0,"None","MnPrv","None",0,"8","2009","WD","Normal",11.908346971209,4,2,0,0.78174567719594,0.888575538839921,2,0.678301360238875,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,5,6,2.96939576428487,1.24785385364991,4,3,2,3,0.660769284439014,2,5,6,3,2,5,2,7,0,2,1,3,5,3,0,3.16585138931192,0,2.30690385500519,5,1149,1452,0,483,1311,1457,1051,1380,10.8378960723203,1260,1444,1218,726,1141,1433,220,214,445,906,1280,634,649,1309,953,148,1254,1426,428,1363,1332,735,1358,0,387,605,1309,1324,1338,0,9.98802284679122,0,1267,1198,3940,32.6269568355329,11.5300603449948,2,0
"866","20","RL",67,14.3533034292163,"Pave","None","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,3.99151663325503,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",22.7044811992513,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,124.902072890932,746.4935429748,"GasA","Ex","Y","SBrkr",6.43502074991483,0,0,8.30577852030822,0,0,2,0,3,0.750956851539637,"Gd",1.9965772716641,"Typ",0.903334070668931,"Gd","Attchd",2007,"RFn",3,870,"TA","TA","Y",42.2457030822252,13.9162486820848,0,0,0,0,"None","None","None",0,"11","2007","New","Partial",12.4248105060254,4,2,0,0.78174567719594,1.18590800126534,2,0.678301360238875,0.429656418517716,22,5,5,5,6,0.517951725692616,0.507818748023065,12,13,3.95138772019329,1.62941712868699,4,6,3,3,1.26078409318848,5,5,6,5,2,5,3,7,4,5,2,3,5,3,0,0,0,3.19747678398438,6,1149,1452,0,483,50,1457,1051,1380,5.7701980115146,1260,1444,1218,726,1141,1433,515,504,126,488,1280,645,618,1309,221,430,1254,1426,739,1363,1332,586,1358,378,869,422,1309,1324,1338,0,0,0,120,123,4013,38.7624349742028,11.2949236399877,2,48.7554162516956
"867","20","RL",85,13.4092101376967,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",4,3.99151663325503,1961,1961,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",175.600960219233,"Unf",0,24.5233457774718,501.188601754912,"GasA","TA","Y","SBrkr",6.14444382334044,0,0,7.82681071540727,0.993439755709873,0,1,1.06883651632936,3,0.750956851539637,"Fa",1.83465857242314,"Typ",0,"None","Attchd",1961,"RFn",2,544,"TA","TA","Y",38.7239518769828,0,0,0,0,0,"None","None","Shed",6.31504125234995,"5","2007","WD","Normal",11.7675754352517,4,2,0,0.556413567999529,0.888575538839921,2,1.32775594936095,0.429656418517716,7,3,5,5,6,0.517951725692616,0.507818748023065,12,13,1.98439706006336,1.24785385364991,4,3,2,3,0.660769284439014,4,5,6,3,2,5,1,7,0,5,2,3,5,3,0,0,1.19184400113152,2.30690385500519,5,1149,1452,0,925,1311,1457,262,1380,7.42024813321294,80,1444,1218,726,1141,1433,515,504,864,906,1280,634,649,1309,953,220,1254,1426,428,1363,1332,39,1358,0,869,422,1309,1324,1338,0,0,0.597938944029032,1267,1198,3922,33.4966805443877,11.7871533408051,2.5,35.9571362042657
"868","60","RL",134,15.1025703083046,"Pave","None","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Feedr","Norm","1Fam","2Story",5,4.67950029371714,1948,1950,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","Slab","None","None","None","None",0,"None",0,0,0,"GasA","Gd","Y","SBrkr",6.38849398244493,860.085988393238,3.43695054190353,8.73758785175407,0,0,2,0,2,0.750956851539637,"TA",2.13736935538079,"Typ",0.903334070668931,"TA","Attchd",1979,"Unf",2,672,"TA","TA","P",31.0644367861883,18.7732202866223,0,0,0,0,"None","None","None",0,"5","2006","WD","Normal",12.0376599110475,4,2,0,0.992011138528983,0.888575538839921,2,1.32775594936095,0.429656418517716,15,3,5,5,7,0.517951725692616,0.507818748023065,10,11,1.98439706006336,1.24785385364991,4,1,0,0,0,0,0,6,4,2,5,2,7,3,5,1,3,5,2,0,0,0,2.30690385500519,5,1149,1452,0,41,1311,1457,262,1380,7.59706523758155,80,1444,1218,443,1141,1433,108,142,864,906,1280,24,0,0,0,0,0,1426,241,1363,1332,735,1358,313,869,605,1309,1324,30,0,0,0,1267,1198,3898,34.0688398112357,12.0134742354695,2,47.8480193696254
"869","60","RL",80,14.195724834067,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,3.99151663325503,1993,1994,"Gable","CompShg","MetalSd","MetalSd","BrkFace",21.6011043244697,"Gd","TA","PConc","Gd","TA","No","GLQ",150.455654854386,"Unf",0,45.6130127937592,505.413589729047,"GasA","Ex","Y","SBrkr",6.10397663093884,1066.55761181442,0,8.51778859601103,0.993439755709873,0,2,1.06883651632936,3,0.750956851539637,"Gd",2.26196795863693,"Typ",0.903334070668931,"TA","Attchd",1993,"Fin",2,574,"TA","TA","Y",36.8941080096995,14.7877808807267,0,0,0,0,"None","GdPrv","None",0,"6","2010","WD","Normal",12.3715913212869,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,13,5,5,5,7,0.517951725692616,0.507818748023065,5,6,2.96939576428487,1.62941712868699,4,6,3,3,0.660769284439014,6,5,6,5,2,5,3,7,3,5,3,3,5,3,0,4.26524885211216,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,6.82887757610456,1260,1444,1218,443,1141,1433,220,214,445,488,1280,645,618,1309,953,416,1254,1426,739,1363,1332,586,1358,313,869,350,1309,1324,1338,0,7.0261648378525,0,1267,1198,3987,37.5605290214342,12.4155212221665,3.5,45.7664593392223
"870","20","RL",60,13.2904487350097,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","NAmes","PosN","Norm","1Fam","1Story",5,3.99151663325503,1962,1962,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,87.3946054927129,438.900346109811,"GasA","Gd","N","SBrkr",5.97236498144492,0,0,7.54909570754794,0,0,1,0,2,0.750956851539637,"TA",1.83465857242314,"Typ",0,"None","Detchd",1962,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"8","2009","WD","Normal",11.6036889606171,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,11,8,5,5,6,0.590519647936442,0.507818748023065,5,6,1.98439706006336,1.24785385364991,4,3,2,3,0.660769284439014,5,5,6,4,1,5,2,7,0,2,1,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,10.8378960723203,18,1444,1218,726,284,1433,220,214,864,906,1280,634,649,1309,953,430,1254,1426,241,95,1332,735,1358,0,387,605,1309,1324,1338,0,0,0,1267,1198,3924,31.3432951397172,9.99145266385091,1,0
"871","60","RL",70,13.9106231184508,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,3.99151663325503,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",15.1556154558233,"TA","TA","PConc","Gd","TA","No","GLQ",113.504827775081,"Unf",0,45.5216431058244,399.88255836921,"GasA","Ex","Y","SBrkr",5.89084262923804,1055.3966703509,0,8.33286344609669,0,0,2,1.06883651632936,3,0.750956851539637,"Gd",2.13736935538079,"Typ",0,"None","Attchd",1998,"RFn",2,523,"TA","TA","Y",0,13.6434014511251,0,0,0,0,"None","None","None",0,"6","2010","WD","Normal",12.2085745132475,4,2,0,0.556413567999529,0.888575538839921,2,0.678301360238875,0.429656418517716,17,5,5,5,7,0.517951725692616,0.507818748023065,12,13,2.96939576428487,1.24785385364991,4,6,3,3,0.660769284439014,6,5,6,5,2,5,3,7,0,5,2,3,5,3,0,0,0,2.30690385500519,5,1149,1452,0,925,1311,1457,1051,1380,9.48613879458928,1260,1444,1218,443,1141,1433,515,504,445,906,1280,645,618,1309,953,416,1254,1426,739,1363,1332,586,1358,0,869,422,1309,1324,1338,0,0,0,1267,1198,3996,35.1850765677209,11.9315938270051,2.5,21.8036779274922
"872","20","RL",74,13.9464967323021,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5.3480401495633,1953,1996,"Gable","CompShg","WdShing","Wd Shng","None",0,"Gd","TA","Stone","TA","TA","Av","Unf",0,"Unf",0,24.1014889041314,66.7459328642738,"GasA","Gd","Y","SBrkr",5.98596204311706,0,0,7.57088269165079,0,0,1,0,3,0.750956851539637,"Gd",1.83465857242314,"Typ",0,"None","Attchd",1953,"Unf",2,414,"TA","TA","Y",42.8165283535143,0,12.6707318170748,0,0,0,"None","GdWo","None",0,"10","2008","WD","Normal",11.661354090741,4,2,0,0.556413567999529,0.888575538839921,2,1.32775594936095,0.429656418517716,11,5,5,5,6,0.517951725692616,0.507818748023065,7,9,1.98439706006336,1.62941712868699,4,4,2,3,1.26078409318848,5,5,6,4,2,5,3,7,0,5,1,3,5,3,0,2.08383321073425,0,2.30690385500519,5,1149,1452,0,925,1311,1457,262,1380,10.8378960723203,1260,1444,1218,726,1141,1433,26,38,864,488,1280,6,649,1309,221,430,1254,1426,241,1363,1332,586,1358,0,869,605,1309,1324,1338,0,6.79265186705059,0,1267,1198,3949,25.6225255891799,10.0281360865929,1,56.708236756951
